Row Number,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
361,2025-10-21 01:00:00,14.65,NIGHT_DRIZZLE,,,2025-10-21 01:00:00,12.8631,333.19602,Cross-shore,2025-10-21 01:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.81, 'max': 1.12}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.64246, 'period': 11, 'spread': 11.74, 'direction': 73.98328}, {'height': 0.65334, 'period': 7, 'spread': 15.65, 'direction': 174.99609}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.16814, 'period': 5, 'spread': 25.3, 'direction': 359.99182}, {'height': 0.56455, 'period': 10, 'spread': 19.39, 'direction': 115.53052}]",2025-10-21 01:00:00,0.88,NORMAL
362,2025-10-21 02:00:00,14.65,NIGHT_DRIZZLE,,,2025-10-21 02:00:00,12.8631,333.19602,Cross-shore,2025-10-21 02:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.69, 'max': 0.99}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.64367, 'period': 11, 'spread': 12.77, 'direction': 75.15649}, {'height': 0.54639, 'period': 7, 'spread': 10.26, 'direction': 179.72455}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.21361, 'period': 5, 'spread': 25.18, 'direction': 0.81299}, {'height': 0.59854, 'period': 10, 'spread': 20.53, 'direction': 120.40582}]",2025-10-21 02:00:00,1.07,NORMAL
363,2025-10-21 03:00:00,14.13232,NIGHT_LIGHT_SHOWERS,,,2025-10-21 03:00:00,12.92248,344.82267,Cross-shore,2025-10-21 03:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.67, 'max': 0.98}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.63198, 'period': 11, 'spread': 12.95, 'direction': 75.26807}, {'height': 0.47423, 'period': 6, 'spread': 9.52, 'direction': 180.87549}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.25061, 'period': 5, 'spread': 25.28, 'direction': 1.10025}, {'height': 0.61056, 'period': 10, 'spread': 20.86, 'direction': 121.11554}]",2025-10-21 03:00:00,1.22,NORMAL
364,2025-10-21 04:00:00,14.13232,NIGHT_LIGHT_SHOWERS,,,2025-10-21 04:00:00,12.92248,344.82267,Cross-shore,2025-10-21 04:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.63, 'max': 0.93}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.61907, 'period': 11, 'spread': 13.13, 'direction': 75.44824}, {'height': 0.41186, 'period': 6, 'spread': 9.4, 'direction': 181.30853}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.26677, 'period': 5, 'spread': 25.77, 'direction': 1.41537}, {'height': 0.61683, 'period': 10, 'spread': 20.78, 'direction': 121.03302}]",2025-10-21 04:00:00,1.29,NORMAL
365,2025-10-21 05:00:00,14.13232,NIGHT_LIGHT_SHOWERS,,,2025-10-21 05:00:00,12.92248,344.82267,Cross-shore,2025-10-21 05:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.62, 'max': 0.92}}","[{'height': 0.26217, 'period': 10, 'spread': 4.28, 'direction': 92.42169}, {'height': 0.61623, 'period': 11, 'spread': 13.33, 'direction': 75.88599}, {'height': 0.35753, 'period': 6, 'spread': 9.55, 'direction': 181.31537}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.24952, 'period': 5, 'spread': 26.24, 'direction': 2.02823}, {'height': 0.55477, 'period': 10, 'spread': 16.19, 'direction': 127.64438}]",2025-10-21 05:00:00,1.26,NORMAL
366,2025-10-21 06:00:00,13.92229,OVERCAST,,,2025-10-21 06:00:00,14.78498,348.87685,Cross-shore,2025-10-21 06:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.65, 'max': 0.96}}","[{'height': 0.126, 'period': 10, 'spread': 0, 'direction': 120}, {'height': 0.56936, 'period': 11, 'spread': 10.64, 'direction': 73.06506}, {'height': 0.27903, 'period': 6, 'spread': 7.72, 'direction': 184.22125}, {'height': 0.21103, 'period': 9, 'spread': 8.71, 'direction': 28.06665}, {'height': 1.19042, 'period': 5, 'spread': 26.83, 'direction': 2.47354}, {'height': 0.6514, 'period': 10, 'spread': 21.29, 'direction': 120.6308}]",2025-10-21 06:00:00,1.14,NORMAL
367,2025-10-21 07:00:00,13.92229,OVERCAST,,,2025-10-21 07:00:00,14.78498,348.87685,Cross-shore,2025-10-21 07:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.65, 'max': 0.96}}","[{'height': 0.12981, 'period': 10, 'spread': 0, 'direction': 120}, {'height': 0.5374, 'period': 12, 'spread': 9.95, 'direction': 71.83075}, {'height': 0.23337, 'period': 6, 'spread': 7.79, 'direction': 184.49347}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.14842, 'period': 5, 'spread': 27.38, 'direction': 5.44534}, {'height': 0.67231, 'period': 10, 'spread': 21.2, 'direction': 118.45398}]",2025-10-21 07:00:00,0.98,NORMAL
368,2025-10-21 08:00:00,13.92229,OVERCAST,,,2025-10-21 08:00:00,14.78498,348.87685,Cross-shore,2025-10-21 08:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.65, 'max': 0.96}}","[{'height': 0.13373, 'period': 10, 'spread': 0, 'direction': 120}, {'height': 0.52254, 'period': 11, 'spread': 9.89, 'direction': 71.29382}, {'height': 0.20125, 'period': 6, 'spread': 8.34, 'direction': 183.57947}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.08217, 'period': 5, 'spread': 27.65, 'direction': 8.26346}, {'height': 0.67931, 'period': 11, 'spread': 20.38, 'direction': 117.16315}]",2025-10-21 08:00:00,0.82,NORMAL
369,2025-10-21 09:00:00,14.60014,CLEAR,,,2025-10-21 09:00:00,16.08441,4.78151,Onshore,2025-10-21 09:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.65, 'max': 0.96}}","[{'height': 0.28709, 'period': 10, 'spread': 9.93, 'direction': 130.87985}, {'height': 0.44579, 'period': 12, 'spread': 8.11, 'direction': 67.8136}, {'height': 0.15846, 'period': 6, 'spread': 8.07, 'direction': 184.43359}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.0208, 'period': 5, 'spread': 27.72, 'direction': 11.75571}, {'height': 0.68515, 'period': 11, 'spread': 21.56, 'direction': 110.1524}]",2025-10-21 09:00:00,0.71,NORMAL
370,2025-10-21 10:00:00,14.60014,CLEAR,,,2025-10-21 10:00:00,16.08441,4.78151,Onshore,2025-10-21 10:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.75, 'max': 1.05}}","[{'height': 0.29386, 'period': 10, 'spread': 9.83, 'direction': 130.60693}, {'height': 0.47804, 'period': 10, 'spread': 8.82, 'direction': 69.73969}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.24723, 'period': 8, 'spread': 9.42, 'direction': 27.185}, {'height': 0.92352, 'period': 5, 'spread': 28.1, 'direction': 14.55856}, {'height': 0.67357, 'period': 11, 'spread': 23.33, 'direction': 114.59442}]",2025-10-21 10:00:00,0.68,NORMAL
371,2025-10-21 11:00:00,14.60014,CLEAR,,,2025-10-21 11:00:00,16.08441,4.78151,Onshore,2025-10-21 11:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.65, 'max': 0.95}}","[{'height': 0.48976, 'period': 10, 'spread': 16.29, 'direction': 135.72833}, {'height': 0.4723, 'period': 10, 'spread': 8.98, 'direction': 69.58978}, {'height': 0.55264, 'period': 11, 'spread': 10.03, 'direction': 101.81854}, {'height': 0.24694, 'period': 8, 'spread': 8.44, 'direction': 26.51111}, {'height': 0.85318, 'period': 5, 'spread': 27.81, 'direction': 18.58539}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-21 11:00:00,0.76,NORMAL
372,2025-10-21 12:00:00,15.2327,CLEAR,,,2025-10-21 12:00:00,16.4945,52.1222,Onshore,2025-10-21 12:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.72, 'max': 1.02}}","[{'height': 0.58124, 'period': 10, 'spread': 15.92, 'direction': 128.31714}, {'height': 0.25056, 'period': 10, 'spread': 6.76, 'direction': 62.72113}, {'height': 0.55259, 'period': 10, 'spread': 10.53, 'direction': 91.34656}, {'height': 0.26285, 'period': 8, 'spread': 9.86, 'direction': 28.55225}, {'height': 0.77971, 'period': 5, 'spread': 27.36, 'direction': 22.24615}, {'height': 0.24974, 'period': 12, 'spread': 6.64, 'direction': 66.25403}]",2025-10-21 12:00:00,0.91,NORMAL
373,2025-10-21 13:00:00,15.2327,CLEAR,,,2025-10-21 13:00:00,16.4945,52.1222,Onshore,2025-10-21 13:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.7, 'max': 1.01}}","[{'height': 0.57229, 'period': 10, 'spread': 14.83, 'direction': 128.383}, {'height': 0.37875, 'period': 10, 'spread': 8.57, 'direction': 66.96979}, {'height': 0.5299, 'period': 10, 'spread': 9.17, 'direction': 95.51465}, {'height': 0.2673, 'period': 8, 'spread': 9.2, 'direction': 27.6756}, {'height': 0.71059, 'period': 5, 'spread': 26.93, 'direction': 25.89398}, {'height': 0.15022, 'period': 12, 'spread': 3.86, 'direction': 71.82007}]",2025-10-21 13:00:00,1.09,NORMAL
374,2025-10-21 14:00:00,15.2327,CLEAR,,,2025-10-21 14:00:00,16.4945,52.1222,Onshore,2025-10-21 14:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.69, 'max': 1}}","[{'height': 0.58088, 'period': 10, 'spread': 14.14, 'direction': 127.59375}, {'height': 0.35068, 'period': 10, 'spread': 8.07, 'direction': 65.68536}, {'height': 0.5545, 'period': 10, 'spread': 10.06, 'direction': 94.59387}, {'height': 0.30845, 'period': 8, 'spread': 9.34, 'direction': 28.17426}, {'height': 0.63079, 'period': 5, 'spread': 27.21, 'direction': 28.63672}, {'height': 0.13266, 'period': 12, 'spread': 0, 'direction': 70}]",2025-10-21 14:00:00,1.24,NORMAL
375,2025-10-21 15:00:00,15.83137,CLEAR,,,2025-10-21 15:00:00,8.85718,75.25601,Onshore,2025-10-21 15:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.69, 'max': 0.99}}","[{'height': 0.56735, 'period': 10, 'spread': 13.2, 'direction': 128.41687}, {'height': 0.34017, 'period': 10, 'spread': 7.87, 'direction': 65.20117}, {'height': 0.58761, 'period': 11, 'spread': 10.34, 'direction': 96.09552}, {'height': 0.30611, 'period': 8, 'spread': 8.96, 'direction': 27.65363}, {'height': 0.57792, 'period': 5, 'spread': 27.25, 'direction': 31.34906}, {'height': 0.12961, 'period': 12, 'spread': 0, 'direction': 70}]",2025-10-21 15:00:00,1.33,NORMAL
376,2025-10-21 16:00:00,15.83137,CLEAR,,,2025-10-21 16:00:00,8.85718,75.25601,Onshore,2025-10-21 16:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.63, 'max': 0.94}}","[{'height': 0.55528, 'period': 10, 'spread': 12.19, 'direction': 129.33807}, {'height': 0.32762, 'period': 10, 'spread': 8.61, 'direction': 67.11646}, {'height': 0.6035, 'period': 10, 'spread': 9.93, 'direction': 98.20734}, {'height': 0.29306, 'period': 8, 'spread': 9.59, 'direction': 28.1752}, {'height': 0.54975, 'period': 5, 'spread': 27.37, 'direction': 33.33887}, {'height': 0.18677, 'period': 13, 'spread': 5.98, 'direction': 69.328}]",2025-10-21 16:00:00,1.34,NORMAL
377,2025-10-21 17:00:00,15.83137,CLEAR,,,2025-10-21 17:00:00,8.85718,75.25601,Onshore,2025-10-21 17:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.61, 'max': 0.92}}","[{'height': 0.71156, 'period': 10, 'spread': 14.52, 'direction': 120.56287}, {'height': 0.51096, 'period': 10, 'spread': 12.71, 'direction': 84.09198}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.61072, 'period': 7, 'spread': 25.6, 'direction': 32.8497}, {'height': 0.26161, 'period': 12, 'spread': 9.11, 'direction': 68.36737}]",2025-10-21 17:00:00,1.25,NORMAL
378,2025-10-21 18:00:00,14.96617,NIGHT_CLOUDY,,,2025-10-21 18:00:00,8.81486,25.43198,Onshore,2025-10-21 18:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.61, 'max': 0.92}}","[{'height': 0.78649, 'period': 11, 'spread': 15.84, 'direction': 116.59863}, {'height': 0.40112, 'period': 10, 'spread': 11.72, 'direction': 79.05884}, {'height': 0.62214, 'period': 4, 'spread': 27.14, 'direction': 32.39417}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.27979, 'period': 12, 'spread': 8.62, 'direction': 68.5553}]",2025-10-21 18:00:00,1.07,NORMAL
379,2025-10-21 19:00:00,14.96617,NIGHT_CLOUDY,,,2025-10-21 19:00:00,8.81486,25.43198,Onshore,2025-10-21 19:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.63, 'max': 0.93}}","[{'height': 0.79738, 'period': 11, 'spread': 15.37, 'direction': 116.67792}, {'height': 0.4935, 'period': 10, 'spread': 12.07, 'direction': 76.27765}, {'height': 0.64505, 'period': 4, 'spread': 29.2, 'direction': 30.51709}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-21 19:00:00,0.84,NORMAL
380,2025-10-21 20:00:00,14.96617,NIGHT_CLOUDY,,,2025-10-21 20:00:00,8.81486,25.43198,Onshore,2025-10-21 20:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.65, 'max': 0.96}}","[{'height': 0.79895, 'period': 10, 'spread': 15.29, 'direction': 116.91089}, {'height': 0.47635, 'period': 10, 'spread': 12.3, 'direction': 81.69507}, {'height': 0.65789, 'period': 4, 'spread': 31.09, 'direction': 28.88062}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.18755, 'period': 10, 'spread': 6.65, 'direction': 61.17786}]",2025-10-21 20:00:00,0.61,NORMAL
381,2025-10-21 21:00:00,14.68398,NIGHT_CLOUDY,,,2025-10-21 21:00:00,17.23357,12.83993,Onshore,2025-10-21 21:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.66, 'max': 0.96}}","[{'height': 0.81299, 'period': 10, 'spread': 14.92, 'direction': 116.80499}, {'height': 0.51298, 'period': 10, 'spread': 13.57, 'direction': 79.17468}, {'height': 0.65304, 'period': 4, 'spread': 32.75, 'direction': 27.77472}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-21 21:00:00,0.41,NORMAL
382,2025-10-21 22:00:00,14.68398,NIGHT_CLOUDY,,,2025-10-21 22:00:00,17.23357,12.83993,Onshore,2025-10-21 22:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.67, 'max': 0.97}}","[{'height': 0.84606, 'period': 11, 'spread': 14.83, 'direction': 115.86334}, {'height': 0.48278, 'period': 10, 'spread': 12.36, 'direction': 76.66937}, {'height': 0.62812, 'period': 4, 'spread': 34.26, 'direction': 28.57922}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-21 22:00:00,0.31,NORMAL
383,2025-10-21 23:00:00,14.68398,NIGHT_CLOUDY,,,2025-10-21 23:00:00,17.23357,12.83993,Onshore,2025-10-21 23:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.66, 'max': 0.97}}","[{'height': 0.86525, 'period': 11, 'spread': 14.89, 'direction': 115.39667}, {'height': 0.44855, 'period': 10, 'spread': 11.51, 'direction': 78.82288}, {'height': 0.58975, 'period': 4, 'spread': 35.3, 'direction': 30.47086}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.16135, 'period': 10, 'spread': 7.35, 'direction': 61.57312}]",2025-10-21 23:00:00,0.34,NORMAL
384,2025-10-22 00:00:00,13.94771,NIGHT_CLEAR,,,2025-10-22 00:00:00,14.52205,354.11547,Onshore,2025-10-22 00:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.67, 'max': 0.97}}","[{'height': 1.00281, 'period': 10, 'spread': 21.19, 'direction': 106.73004}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.54552, 'period': 4, 'spread': 35.95, 'direction': 33.3161}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 00:00:00,0.49,NORMAL
385,2025-10-22 01:00:00,13.94771,NIGHT_CLEAR,,,2025-10-22 01:00:00,14.52205,354.11547,Onshore,2025-10-22 01:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.67, 'max': 0.98}}","[{'height': 1.13799, 'period': 10, 'spread': 35, 'direction': 96.07587}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 01:00:00,0.72,NORMAL
386,2025-10-22 02:00:00,13.94771,NIGHT_CLEAR,,,2025-10-22 02:00:00,14.52205,354.11547,Onshore,2025-10-22 02:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.69, 'max': 0.99}}","[{'height': 1.14489, 'period': 10, 'spread': 34.32, 'direction': 96.99365}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 02:00:00,0.94,NORMAL
387,2025-10-22 03:00:00,13.22485,NIGHT_CLEAR,,,2025-10-22 03:00:00,13.72105,340.9849,Cross-shore,2025-10-22 03:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.73, 'max': 1.04}}","[{'height': 1.0791, 'period': 10, 'spread': 20.99, 'direction': 105.43781}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.43951, 'period': 3, 'spread': 27.16, 'direction': 12.74561}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 03:00:00,1.13,NORMAL
388,2025-10-22 04:00:00,13.22485,NIGHT_CLEAR,,,2025-10-22 04:00:00,13.72105,340.9849,Cross-shore,2025-10-22 04:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.67, 'max': 0.98}}","[{'height': 1.1123, 'period': 10, 'spread': 23.81, 'direction': 103.53217}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.41048, 'period': 3, 'spread': 26.31, 'direction': 2.43268}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 04:00:00,1.26,NORMAL
389,2025-10-22 05:00:00,13.22485,NIGHT_CLEAR,,,2025-10-22 05:00:00,13.72105,340.9849,Cross-shore,2025-10-22 05:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.68, 'max': 0.99}}","[{'height': 1.1013, 'period': 10, 'spread': 20.43, 'direction': 105.88959}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.48303, 'period': 3, 'spread': 30.42, 'direction': 10.29471}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 05:00:00,1.28,NORMAL
390,2025-10-22 06:00:00,11.46699,LIGHT_RAIN,,,2025-10-22 06:00:00,13.33952,333.93218,Cross-shore,2025-10-22 06:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.71, 'max': 1.01}}","[{'height': 1.11327, 'period': 10, 'spread': 19.97, 'direction': 106.13922}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.48917, 'period': 3, 'spread': 30.3, 'direction': 9.01855}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 06:00:00,1.22,NORMAL
391,2025-10-22 07:00:00,11.46699,LIGHT_RAIN,,,2025-10-22 07:00:00,13.33952,333.93218,Cross-shore,2025-10-22 07:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.7, 'max': 1}}","[{'height': 1.12288, 'period': 10, 'spread': 19.52, 'direction': 106.4657}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.48726, 'period': 3, 'spread': 31.32, 'direction': 10.61282}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 07:00:00,1.09,NORMAL
392,2025-10-22 08:00:00,11.46699,LIGHT_RAIN,,,2025-10-22 08:00:00,13.33952,333.93218,Cross-shore,2025-10-22 08:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.71, 'max': 1.01}}","[{'height': 1.13806, 'period': 10, 'spread': 19.36, 'direction': 106.36682}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.46437, 'period': 3, 'spread': 30.24, 'direction': 9.86557}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 08:00:00,0.94,NORMAL
393,2025-10-22 09:00:00,10.56633,LIGHT_RAIN,,,2025-10-22 09:00:00,10.65892,331.61322,Cross-shore,2025-10-22 09:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.71, 'max': 1.02}}","[{'height': 1.15815, 'period': 10, 'spread': 20.05, 'direction': 105.68738}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.41094, 'period': 3, 'spread': 28.7, 'direction': 5.55133}, {'height': 0.09561, 'period': 7, 'spread': 9.75, 'direction': 24.0365}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 09:00:00,0.81,NORMAL
394,2025-10-22 10:00:00,10.56633,LIGHT_RAIN,,,2025-10-22 10:00:00,10.65892,331.61322,Cross-shore,2025-10-22 10:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.71, 'max': 1.02}}","[{'height': 1.16712, 'period': 10, 'spread': 19.78, 'direction': 105.77411}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.40824, 'period': 3, 'spread': 27.97, 'direction': 8.58475}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 10:00:00,0.74,NORMAL
395,2025-10-22 11:00:00,10.56633,LIGHT_RAIN,,,2025-10-22 11:00:00,10.65892,331.61322,Cross-shore,2025-10-22 11:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.72, 'max': 1.02}}","[{'height': 1.17887, 'period': 10, 'spread': 20.21, 'direction': 105.39905}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.38276, 'period': 3, 'spread': 26.62, 'direction': 8.29221}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 11:00:00,0.77,NORMAL
396,2025-10-22 12:00:00,10.3449,RAIN,,,2025-10-22 12:00:00,11.23451,354.05919,Onshore,2025-10-22 12:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.72, 'max': 1.02}}","[{'height': 1.23678, 'period': 10, 'spread': 30.75, 'direction': 100.45996}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.1036, 'period': 7, 'spread': 10.07, 'direction': 24.95819}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-10-22 12:00:00,0.89,NORMAL
