Row Number,timestamp,temperature,condition,sunrise,sunset,timestamp,speed,direction,directionType,timestamp,surf,swells,timestamp,height,type
187,2025-09-27 21:00:00,23.45488,CLEAR,,,2025-09-27 21:00:00,6.99836,134.10248,Onshore,2025-09-27 21:00:00,"{'min': 0.9, 'max': 1.2, 'plus': False, 'humanRelation': 'Waist to chest', 'raw': {'min': 0.82134, 'max': 1.20137}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.73825, 'period': 8, 'spread': 14.39, 'direction': 114.51129}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.90377, 'period': 7, 'spread': 17.39, 'direction': 67.61053}]",2025-09-27 21:00:00,0.68,NORMAL
188,2025-09-27 22:00:00,23.45488,CLEAR,,,2025-09-27 22:00:00,6.99836,134.10248,Onshore,2025-09-27 22:00:00,"{'min': 0.9, 'max': 1.2, 'plus': False, 'humanRelation': 'Waist to chest', 'raw': {'min': 0.80908, 'max': 1.17685}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.73067, 'period': 8, 'spread': 13.93, 'direction': 115.14966}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.89816, 'period': 7, 'spread': 17.42, 'direction': 67.86737}]",2025-09-27 22:00:00,0.9,NORMAL
189,2025-09-27 23:00:00,23.45488,CLEAR,,,2025-09-27 23:00:00,6.99836,134.10248,Onshore,2025-09-27 23:00:00,"{'min': 0.9, 'max': 1.2, 'plus': False, 'humanRelation': 'Waist to chest', 'raw': {'min': 0.78457, 'max': 1.16459}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.77173, 'period': 8, 'spread': 15.01, 'direction': 112.69128}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.85014, 'period': 7, 'spread': 16.51, 'direction': 65.59235}]",2025-09-27 23:00:00,1.06,NORMAL
190,2025-09-28 00:00:00,23.85,CLEAR,,,2025-09-28 00:00:00,8.24597,130.21114,Onshore,2025-09-28 00:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.77231, 'max': 1.14007}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.76508, 'period': 8, 'spread': 14.89, 'direction': 112.96515}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.84226, 'period': 7, 'spread': 16.41, 'direction': 65.48938}]",2025-09-28 00:00:00,1.15,NORMAL
191,2025-09-28 01:00:00,23.85,CLEAR,,,2025-09-28 01:00:00,8.24597,130.21114,Onshore,2025-09-28 01:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.74779, 'max': 1.12782}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.74797, 'period': 8, 'spread': 14.56, 'direction': 113.75482}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.84102, 'period': 8, 'spread': 16.44, 'direction': 65.77728}]",2025-09-28 01:00:00,1.13,NORMAL
192,2025-09-28 02:00:00,23.85,CLEAR,,,2025-09-28 02:00:00,8.24597,130.21114,Onshore,2025-09-28 02:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.73553, 'max': 1.1033}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.73746, 'period': 8, 'spread': 14.51, 'direction': 113.9881}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.8293, 'period': 8, 'spread': 16.31, 'direction': 65.60773}]",2025-09-28 02:00:00,1.03,NORMAL
193,2025-09-28 03:00:00,24.35227,CLEAR,,,2025-09-28 03:00:00,9.423,122.38179,Onshore,2025-09-28 03:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.71101, 'max': 1.07878}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.73001, 'period': 8, 'spread': 14.67, 'direction': 113.86868}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.8104, 'period': 7, 'spread': 16.09, 'direction': 65.17218}]",2025-09-28 03:00:00,0.87,NORMAL
194,2025-09-28 04:00:00,24.35227,CLEAR,,,2025-09-28 04:00:00,9.423,122.38179,Onshore,2025-09-28 04:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.6865, 'max': 1.06652}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.71468, 'period': 8, 'spread': 14.65, 'direction': 114.17596}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.79436, 'period': 7, 'spread': 16.04, 'direction': 65.10657}]",2025-09-28 04:00:00,0.69,NORMAL
195,2025-09-28 05:00:00,24.35227,CLEAR,,,2025-09-28 05:00:00,9.423,122.38179,Onshore,2025-09-28 05:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.67424, 'max': 1.042}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.65129, 'period': 8, 'spread': 13.37, 'direction': 117.46783}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.81609, 'period': 7, 'spread': 17.66, 'direction': 67.97687}]",2025-09-28 05:00:00,0.52,NORMAL
196,2025-09-28 06:00:00,24.51045,CLEAR,,,2025-09-28 06:00:00,10.97222,118.57409,Onshore,2025-09-28 06:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.64972, 'max': 1.01749}}","[{'height': 0.0999, 'period': 10, 'spread': 8.23, 'direction': 76.25903}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.70902, 'period': 8, 'spread': 15.43, 'direction': 113.21234}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.72581, 'period': 7, 'spread': 15.24, 'direction': 63.20898}]",2025-09-28 06:00:00,0.4,NORMAL
197,2025-09-28 07:00:00,24.51045,CLEAR,,,2025-09-28 07:00:00,10.97222,118.57409,Onshore,2025-09-28 07:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.6252, 'max': 1.00523}}","[{'height': 0.09486, 'period': 10, 'spread': 7.68, 'direction': 74.89856}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.69572, 'period': 7, 'spread': 15.43, 'direction': 113.63721}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.70752, 'period': 7, 'spread': 15.28, 'direction': 63.258}]",2025-09-28 07:00:00,0.36,NORMAL
198,2025-09-28 08:00:00,24.51045,CLEAR,,,2025-09-28 08:00:00,10.97222,118.57409,Onshore,2025-09-28 08:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.61294, 'max': 0.99297}}","[{'height': 0.09527, 'period': 10, 'spread': 7.55, 'direction': 75.10242}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.67554, 'period': 7, 'spread': 15.09, 'direction': 114.74631}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.69984, 'period': 7, 'spread': 15.63, 'direction': 63.96545}]",2025-09-28 08:00:00,0.4,NORMAL
199,2025-09-28 09:00:00,24.25339,NIGHT_CLEAR,,,2025-09-28 09:00:00,13.79442,107.19919,Onshore,2025-09-28 09:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.60068, 'max': 0.96845}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.65434, 'period': 7, 'spread': 14.78, 'direction': 115.93274}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.70458, 'period': 7, 'spread': 16.3, 'direction': 65.31226}]",2025-09-28 09:00:00,0.52,NORMAL
200,2025-09-28 10:00:00,24.25339,NIGHT_CLEAR,,,2025-09-28 10:00:00,13.79442,107.19919,Onshore,2025-09-28 10:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.58843, 'max': 0.96845}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.65356, 'period': 7, 'spread': 14.92, 'direction': 115.88107}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.68733, 'period': 7, 'spread': 16.05, 'direction': 65.03888}]",2025-09-28 10:00:00,0.67,NORMAL
201,2025-09-28 11:00:00,24.25339,NIGHT_CLEAR,,,2025-09-28 11:00:00,13.79442,107.19919,Onshore,2025-09-28 11:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.57617, 'max': 0.95619}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.64011, 'period': 7, 'spread': 14.31, 'direction': 116.98718}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.68433, 'period': 7, 'spread': 16.2, 'direction': 65.75452}]",2025-09-28 11:00:00,0.82,NORMAL
202,2025-09-28 12:00:00,24.01472,NIGHT_CLEAR,,,2025-09-28 12:00:00,14.44123,87.27532,Onshore,2025-09-28 12:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.57617, 'max': 0.94393}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.639, 'period': 7, 'spread': 14.22, 'direction': 117.20758}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.67232, 'period': 7, 'spread': 16.04, 'direction': 65.75702}]",2025-09-28 12:00:00,0.92,NORMAL
203,2025-09-28 13:00:00,24.01472,NIGHT_CLEAR,,,2025-09-28 13:00:00,14.44123,87.27532,Onshore,2025-09-28 13:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.57617, 'max': 0.94393}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.61316, 'period': 7, 'spread': 12.75, 'direction': 119.4743}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.68578, 'period': 7, 'spread': 16.87, 'direction': 67.66907}]",2025-09-28 13:00:00,0.93,NORMAL
204,2025-09-28 14:00:00,24.01472,NIGHT_CLEAR,,,2025-09-28 14:00:00,14.44123,87.27532,Onshore,2025-09-28 14:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.56391, 'max': 0.94393}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.64145, 'period': 8, 'spread': 14.04, 'direction': 117.5827}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.65091, 'period': 7, 'spread': 15.43, 'direction': 65.49451}]",2025-09-28 14:00:00,0.86,NORMAL
205,2025-09-28 15:00:00,23.34763,NIGHT_CLEAR,,,2025-09-28 15:00:00,10.55392,90.44313,Onshore,2025-09-28 15:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.61605, 'period': 8, 'spread': 12.64, 'direction': 119.802}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.6693, 'period': 7, 'spread': 16.36, 'direction': 67.48743}]",2025-09-28 15:00:00,0.73,NORMAL
206,2025-09-28 16:00:00,23.34763,NIGHT_CLEAR,,,2025-09-28 16:00:00,10.55392,90.44313,Onshore,2025-09-28 16:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0.26484, 'period': 9, 'spread': 11.16, 'direction': 68.12262}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.62131, 'period': 8, 'spread': 13.22, 'direction': 119.38745}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.60517, 'period': 7, 'spread': 16.7, 'direction': 66.83344}]",2025-09-28 16:00:00,0.57,NORMAL
207,2025-09-28 17:00:00,23.34763,NIGHT_CLEAR,,,2025-09-28 17:00:00,10.55392,90.44313,Onshore,2025-09-28 17:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0.2594, 'period': 9, 'spread': 10.76, 'direction': 69.79626}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.60182, 'period': 8, 'spread': 12.27, 'direction': 120.88171}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.62299, 'period': 7, 'spread': 17.1, 'direction': 67.9574}]",2025-09-28 17:00:00,0.43,NORMAL
208,2025-09-28 18:00:00,22.22063,NIGHT_LIGHT_RAIN,,,2025-09-28 18:00:00,14.39368,58.4753,Onshore,2025-09-28 18:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0.2886, 'period': 9, 'spread': 9.71, 'direction': 68.79724}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.60293, 'period': 8, 'spread': 12.77, 'direction': 120.57538}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.60577, 'period': 7, 'spread': 16.96, 'direction': 67.64319}]",2025-09-28 18:00:00,0.34,NORMAL
209,2025-09-28 19:00:00,22.22063,NIGHT_LIGHT_RAIN,,,2025-09-28 19:00:00,14.39368,58.4753,Onshore,2025-09-28 19:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.55165, 'max': 0.93167}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.47547, 'period': 7, 'spread': 12.6, 'direction': 120.43719}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.33929, 'period': 8, 'spread': 9.01, 'direction': 125.51776}, {'height': 0.69164, 'period': 7, 'spread': 16.46, 'direction': 69.11322}]",2025-09-28 19:00:00,0.32,NORMAL
210,2025-09-28 20:00:00,22.22063,LIGHT_RAIN,,,2025-09-28 20:00:00,14.39368,58.4753,Onshore,2025-09-28 20:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.57617, 'max': 0.94393}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.09414, 'period': 10, 'spread': 0, 'direction': 130}, {'height': 0.58455, 'period': 7, 'spread': 11.82, 'direction': 122.12811}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.71706, 'period': 8, 'spread': 16.83, 'direction': 68.64172}]",2025-09-28 20:00:00,0.4,NORMAL
211,2025-09-28 21:00:00,22.86431,CLEAR,,,2025-09-28 21:00:00,24.61707,51.73083,Onshore,2025-09-28 21:00:00,"{'min': 0.6, 'max': 0.9, 'plus': False, 'humanRelation': 'Thigh to waist', 'raw': {'min': 0.61294, 'max': 0.98071}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.09986, 'period': 10, 'spread': 0, 'direction': 130}, {'height': 0.59615, 'period': 7, 'spread': 11.41, 'direction': 122.82214}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.77169, 'period': 8, 'spread': 18.39, 'direction': 68.20325}]",2025-09-28 21:00:00,0.55,NORMAL
212,2025-09-28 22:00:00,22.86431,CLEAR,,,2025-09-28 22:00:00,24.61707,51.73083,Onshore,2025-09-28 22:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.66198, 'max': 1.02974}}","[{'height': 0.41288, 'period': 8, 'spread': 11.55, 'direction': 71.07861}, {'height': 0.20079, 'period': 10, 'spread': 6.21, 'direction': 123.02557}, {'height': 0.60511, 'period': 7, 'spread': 12.31, 'direction': 122.57147}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.70841, 'period': 7, 'spread': 21.92, 'direction': 64.39008}]",2025-09-28 22:00:00,0.74,NORMAL
213,2025-09-28 23:00:00,22.86431,CLEAR,,,2025-09-28 23:00:00,24.61707,51.73083,Onshore,2025-09-28 23:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.6865, 'max': 1.06652}}","[{'height': 0.39726, 'period': 8, 'spread': 11.98, 'direction': 71.01202}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.64275, 'period': 8, 'spread': 11.81, 'direction': 123.10864}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.78536, 'period': 7, 'spread': 25.35, 'direction': 63.20648}]",2025-09-28 23:00:00,0.93,NORMAL
214,2025-09-29 00:00:00,22.24185,CLEAR,,,2025-09-29 00:00:00,27.6501,23.07843,Onshore,2025-09-29 00:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.71101, 'max': 1.09104}}","[{'height': 0.38012, 'period': 8, 'spread': 11.64, 'direction': 70.49347}, {'height': 0.27797, 'period': 10, 'spread': 7.81, 'direction': 125.46161}, {'height': 0.58397, 'period': 8, 'spread': 12.96, 'direction': 123.14426}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.84264, 'period': 7, 'spread': 27.87, 'direction': 60.25983}]",2025-09-29 00:00:00,1.07,NORMAL
215,2025-09-29 01:00:00,22.24185,CLEAR,,,2025-09-29 01:00:00,27.6501,23.07843,Onshore,2025-09-29 01:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.73553, 'max': 1.1033}}","[{'height': 0.38937, 'period': 8, 'spread': 12.8, 'direction': 71.30853}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.52584, 'period': 7, 'spread': 11.66, 'direction': 123.91943}, {'height': 0.7795, 'period': 4, 'spread': 32.41, 'direction': 53.3277}, {'height': 0.36555, 'period': 9, 'spread': 9.07, 'direction': 127.6684}, {'height': 0.40323, 'period': 7, 'spread': 12.5, 'direction': 71.08777}]",2025-09-29 01:00:00,1.12,NORMAL
216,2025-09-29 02:00:00,22.24185,CLEAR,,,2025-09-29 02:00:00,27.6501,23.07843,Onshore,2025-09-29 02:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.73553, 'max': 1.11556}}","[{'height': 0.37646, 'period': 8, 'spread': 12.72, 'direction': 71.61462}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.50241, 'period': 7, 'spread': 11.62, 'direction': 124.82758}, {'height': 0.8081, 'period': 4, 'spread': 34.13, 'direction': 51.07465}, {'height': 0.41532, 'period': 9, 'spread': 9.32, 'direction': 126.47815}, {'height': 0.39943, 'period': 7, 'spread': 12.61, 'direction': 70.91766}]",2025-09-29 02:00:00,1.08,NORMAL
217,2025-09-29 03:00:00,22.16602,CLEAR,,,2025-09-29 03:00:00,25.79166,350.18954,Cross-shore,2025-09-29 03:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.74779, 'max': 1.11556}}","[{'height': 0.37083, 'period': 8, 'spread': 12.85, 'direction': 72.03699}, {'height': 0.48115, 'period': 3, 'spread': 23.21, 'direction': 6.54758}, {'height': 0.6246, 'period': 5, 'spread': 19.73, 'direction': 66.85632}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.68322, 'period': 9, 'spread': 11.26, 'direction': 124.76425}, {'height': 0.44016, 'period': 7, 'spread': 14.6, 'direction': 74.0274}]",2025-09-29 03:00:00,0.98,NORMAL
218,2025-09-29 04:00:00,22.16602,CLEAR,,,2025-09-29 04:00:00,25.79166,350.18954,Cross-shore,2025-09-29 04:00:00,"{'min': 0.6, 'max': 1.1, 'plus': False, 'humanRelation': 'Thigh to stomach', 'raw': {'min': 0.76005, 'max': 1.14007}}","[{'height': 0.36291, 'period': 8, 'spread': 13.16, 'direction': 72.71771}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.94535, 'period': 7, 'spread': 36.95, 'direction': 54.784}, {'height': 0.67523, 'period': 9, 'spread': 10.65, 'direction': 125.64038}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-29 04:00:00,0.83,NORMAL
219,2025-09-29 05:00:00,22.16602,CLEAR,,,2025-09-29 05:00:00,25.79166,350.18954,Cross-shore,2025-09-29 05:00:00,"{'min': 0.9, 'max': 1.2, 'plus': False, 'humanRelation': 'Waist to chest', 'raw': {'min': 0.79683, 'max': 1.16459}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.4968, 'period': 3, 'spread': 22.57, 'direction': 352.32037}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.71334, 'period': 10, 'spread': 10.37, 'direction': 125.46848}, {'height': 0.91426, 'period': 7, 'spread': 21.84, 'direction': 70.47876}]",2025-09-29 05:00:00,0.66,NORMAL
220,2025-09-29 06:00:00,22.17483,CLEAR,,,2025-09-29 06:00:00,30.79719,335.87006,Cross-shore,2025-09-29 06:00:00,"{'min': 0.9, 'max': 1.2, 'plus': False, 'humanRelation': 'Waist to chest', 'raw': {'min': 0.84586, 'max': 1.22589}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.54809, 'period': 3, 'spread': 24.2, 'direction': 349.2124}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.78191, 'period': 10, 'spread': 11.37, 'direction': 124.11642}, {'height': 0.92955, 'period': 7, 'spread': 21.55, 'direction': 69.59882}]",2025-09-29 06:00:00,0.52,NORMAL
221,2025-09-29 07:00:00,22.17483,CLEAR,,,2025-09-29 07:00:00,30.79719,335.87006,Cross-shore,2025-09-29 07:00:00,"{'min': 0.9, 'max': 1.4, 'plus': False, 'humanRelation': 'Waist to shoulder', 'raw': {'min': 0.99297, 'max': 1.37299}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.56227, 'period': 3, 'spread': 23.65, 'direction': 344.08154}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.90455, 'period': 10, 'spread': 12.85, 'direction': 120.81482}, {'height': 0.98929, 'period': 7, 'spread': 22.72, 'direction': 66.29077}]",2025-09-29 07:00:00,0.43,NORMAL
222,2025-09-29 08:00:00,22.17483,CLEAR,,,2025-09-29 08:00:00,30.79719,335.87006,Cross-shore,2025-09-29 08:00:00,"{'min': 0.9, 'max': 1.2, 'plus': False, 'humanRelation': 'Waist to chest', 'raw': {'min': 0.90716, 'max': 1.28718}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.62301, 'period': 4, 'spread': 23.7, 'direction': 346.34363}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 1.11912, 'period': 10, 'spread': 17.62, 'direction': 113.91943}, {'height': 1.02988, 'period': 7, 'spread': 22.01, 'direction': 66.8797}]",2025-09-29 08:00:00,0.4,NORMAL
223,2025-09-29 09:00:00,21.74768,NIGHT_CLEAR,,,2025-09-29 09:00:00,30.01908,340.09967,Cross-shore,2025-09-29 09:00:00,"{'min': 1.2, 'max': 1.5, 'plus': False, 'humanRelation': 'Chest to head', 'raw': {'min': 1.23814, 'max': 1.60591}}","[{'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0.63181, 'period': 4, 'spread': 22.83, 'direction': 344.80676}, {'height': 1.72068, 'period': 10, 'spread': 30.08, 'direction': 92.17487}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}, {'height': 0, 'period': 0, 'spread': 0, 'direction': 0}]",2025-09-29 09:00:00,0.45,NORMAL
